rgb_laplacian1_tot_var,rgb_laplacian2_tot_var,rgb_sobel1_tot_var,rgb_sobel2_tot_var,gray_laplacian1_tot_var,gray_laplacian2_tot_var,gray_sobel1_tot_var,gray_sobel2_tot_var,rgb_fft_r4_tot_mean,rgb_fft_r4_tot_var,rgb_fft_r8_tot_mean,rgb_fft_r8_tot_var,gray_fft_r4_tot_mean,gray_fft_r4_tot_var,gray_fft_r8_tot_mean,gray_fft_r8_tot_var,rgb_darkness,rgb_var,rgb_straight_lines,rgb_high_pixels,rgb_low_pixels,rgb_high_pixels_regions,rgb_low_pixels_regions,rgb_centroid_0,rgb_centroid_1,rgb_centroid_2,rgb_euler_number,rgb_graph,rgb_low_contrast,rgb_c0_mean,rgb_c0_var,rgb_c1_mean,rgb_c1_var,rgb_c2_mean,rgb_c2_var,rgb_colorfulness,gray_darkness,gray_var,gray_straight_lines,gray_high_pixels,gray_low_pixels,gray_high_pixels_regions,gray_low_pixels_regions,gray_centroid_0,gray_centroid_1,gray_euler_number,gray_graph,gray_low_contrast,gray_blur_effect,gray_regions,gray_perimeter,gray_shannon,gray_censure,gray_frequency,gray_contours,rgb_laplacian1_tot_var_missing,rgb_laplacian2_tot_var_missing,rgb_sobel1_tot_var_missing,rgb_sobel2_tot_var_missing,gray_laplacian1_tot_var_missing,gray_laplacian2_tot_var_missing,gray_sobel1_tot_var_missing,gray_sobel2_tot_var_missing,rgb_fft_r4_tot_mean_missing,rgb_fft_r4_tot_var_missing,rgb_fft_r8_tot_mean_missing,rgb_fft_r8_tot_var_missing,gray_fft_r4_tot_mean_missing,gray_fft_r4_tot_var_missing,gray_fft_r8_tot_mean_missing,gray_fft_r8_tot_var_missing,rgb_darkness_missing,rgb_var_missing,rgb_straight_lines_missing,rgb_high_pixels_missing,rgb_low_pixels_missing,rgb_high_pixels_regions_missing,rgb_low_pixels_regions_missing,rgb_centroid_0_missing,rgb_centroid_1_missing,rgb_centroid_2_missing,rgb_euler_number_missing,rgb_graph_missing,rgb_low_contrast_missing,rgb_c0_mean_missing,rgb_c0_var_missing,rgb_c1_mean_missing,rgb_c1_var_missing,rgb_c2_mean_missing,rgb_c2_var_missing,rgb_colorfulness_missing,gray_darkness_missing,gray_var_missing,gray_straight_lines_missing,gray_high_pixels_missing,gray_low_pixels_missing,gray_high_pixels_regions_missing,gray_low_pixels_regions_missing,gray_centroid_0_missing,gray_centroid_1_missing,gray_euler_number_missing,gray_graph_missing,gray_low_contrast_missing,gray_blur_effect_missing,gray_regions_missing,gray_perimeter_missing,gray_shannon_missing,gray_censure_missing,gray_frequency_missing,gray_contours_missing,path,target,dataset
1422.1543343235214,9325.084056685057,4133.351529647776,6712.455653717064,1340.768836078855,8975.607692604452,4095.4535704641025,6608.746884765248,127.81549005323221,6528.121503650332,165.6475148634463,4723.115487636079,127.00518211471496,6792.603942330541,165.76965724815912,4904.711498520377,86.241591796875,787.7766757213911,232,0.000146484375,0.037799479166666664,1,218,141.88845259182688,161.89675057770012,0.9360685712982965,-228,0.0020800645616319445,0,94.53884765625,733.8346822658539,94.53884765625,733.8346822658539,94.53884765625,733.8346822658539,33.67629221454942,87.755478515625,733.5693205718042,91,0.00015625,0.0360546875,1,128,142.2935756437037,161.76788408309176,-244,0.0045350341796875,0,0.2055995331983228,0,72.55634918610404,6.586990783694183,14,0.01986328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/126_NIKON-D3400-18-55MM_S.JPG,sharp,dataset_dms
1541.0853876522253,10230.258683435568,7074.942594807299,8296.259262116944,1537.1878399753095,10229.284691948613,7085.65597392076,8124.763184290729,148.48058635047136,8098.499172649772,191.31180203635165,5441.966087444508,148.66343618324024,8218.678958834475,192.03915917267935,5522.862166262511,151.64987955729165,3165.275010076639,129,0.021536458333333335,0.033610026041666664,26,37,140.7995997925852,152.08470782190585,0.9336178242427803,-191,0.0020477077907986112,0,166.73599609375,1913.5261417812349,166.73599609375,1913.5261417812349,166.73599609375,1913.5261417812349,112.06366913592535,154.4490234375,2931.0561513900757,46,0.018740234375,0.002275390625,11,6,140.85566232790703,152.37094049032663,-96,0.0045014404296875015,0,0.2738606531943731,2,4708.565763370842,7.326280606093538,51,0.01623046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/242_IPHONE-6S_S.jpeg,sharp,dataset_dms
15504.829488317066,74542.09386854932,50582.93292439849,23911.30094003575,14564.14517186837,70126.09110373828,47527.01259596466,22379.131109910883,153.32241069832997,3514.2208294890906,177.8706718504024,2340.7434278487976,154.57973906871862,3586.517987889357,180.06282787397254,2268.6824238420463,91.65585286458334,5540.102239832519,3,0.145009765625,0.126259765625,189,297,163.17170164747418,134.19310289374337,0.9725368880519215,1183,0.0020228624131944446,0,91.389921875,4799.281417962647,91.389921875,4799.281417962647,91.389921875,4799.281417962647,169.58176705227487,95.4298046875,4880.977748399353,2,0.1370703125,0.041103515625,69,112,162.458615175667,135.65524274837156,1333,0.004573730468750001,0,0.2306215579016385,41,5727.015690307898,7.094111330130911,353,0.0401953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/131_NIKON-D3400-18-55MM_S.JPG,sharp,dataset_dms
1119.1798863212582,8327.053090801537,8498.666512351632,6743.9899695227805,1132.972975579646,8452.245592376838,8624.206569962578,6673.950638478454,124.55391515586639,7982.968866063724,167.2198739694059,5598.105984525877,123.94961115903533,8172.939525741129,167.51955814981508,5672.122706993216,112.315390625,5721.3479376078285,64,0.12724283854166665,0.15397135416666666,10,6,113.90040244860143,150.338224171563,0.9641958180913077,-100,0.0018565538194444439,0,119.1918359375,5036.263394285584,119.1918359375,5036.263394285584,119.1918359375,5036.263394285584,149.94203788630162,112.788642578125,5620.378931555844,14,0.1286328125,0.142001953125,7,8,114.35001004800444,150.45595489073736,-4,0.0039771728515625,0,0.3575246734485365,53,1764.1046891454944,7.447646134658729,12,0.048671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/52_HONOR-8X_S.jpg,sharp,dataset_dms
3946.2009374638324,22438.565307408408,7861.16702673508,8127.496515052146,3950.9408973419236,22518.327109293623,7617.972493345164,8171.760773118321,136.44551283251238,8421.760149970654,179.654225853212,6097.26966035436,139.66808371537334,8913.025283095198,184.75602187144574,6299.767458075105,133.13161783854167,3056.2932138539527,314,0.023776041666666668,0.04859049479166667,3,57,142.66068468378418,145.84115297183118,0.8534028030150007,-1701,0.002024614800347222,0,161.29134765625,1054.4355071681975,161.29134765625,1054.4355071681975,161.29134765625,1054.4355071681975,125.89667684801734,139.394599609375,1806.0733829451563,30,0.01822265625,0.004990234375,5,17,142.84686801680846,148.27353811722244,-1218,0.00439384765625,0,0.21016901408932281,1,1795.592062560786,7.290921608366389,60,0.017177734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/305_HONOR-9_S.jpg,sharp,dataset_dms
4999.147653768502,28653.57103635405,9901.26568548024,20607.6777066214,4974.309690984144,28469.68334554994,9782.901411982562,20322.791076733152,113.86034844603647,6702.173811624506,148.90248880923946,6809.4652119569355,114.30559056439942,6676.497891831801,149.7180709845679,6697.713159562516,108.56987630208333,9529.244733187825,137,0.2586946614583333,0.287626953125,10,96,89.75480949558874,163.37994315057153,0.9987392312206766,155,0.001527020941840278,0,108.84765625,9462.241830444336,108.84765625,9462.241830444336,108.84765625,9462.241830444336,165.0276447536688,108.55193359375,9419.79997868309,46,0.25853515625,0.276962890625,4,57,90.10554019092604,163.45248638009707,143,0.0034996337890625005,0,0.23169285055683378,3,1112.4041122946064,6.182918667331139,114,0.25587890625,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/113_SAMSUNG-GALAXY-A5_S.jpg,sharp,dataset_dms
4929.872818692695,17957.227518228465,9682.821759705772,10385.346405102684,4856.43387600787,17525.99782030014,9253.134987076115,9763.171559739207,141.90240967227476,5836.094878241024,181.88265894983937,4057.15177442763,142.4546014133133,5905.708390657606,182.30388653942867,4042.838805753615,121.85022135416666,2311.682449169752,2,0.02655598958333333,0.0604296875,5,59,164.90876363538442,157.82786660578535,0.9456263650611871,-1217,0.0021170627170138895,0,134.87478515625,2105.0619774929046,134.87478515625,2105.0619774929046,134.87478515625,2105.0619774929046,120.04050609220553,121.3577734375,2078.9984239486694,6,0.02587890625,0.0525,5,25,166.78781995964283,157.34895223607626,-1381,0.004695996093750001,0,0.2864486378726931,1,578.3757210636102,7.242576311215874,25,0.0171875,2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/55_HONOR-8X_S.jpg,sharp,dataset_dms
760.1530676542828,5962.953351851137,4795.5107248948725,5082.183744197112,763.8806566104703,6003.781837120481,4852.488194899888,5087.917923691216,125.57238125747278,8411.885343654321,172.76687258194562,6208.87422251718,126.48971701673764,8585.18296225566,174.32353296682672,6322.818226043322,123.34494140625,3428.66227193667,278,0.011539713541666666,0.01966796875,11,8,126.84774941737695,152.0794247194745,0.9672152372905358,-14,0.001967396375868056,0,128.608046875,2768.436216497803,128.608046875,2768.436216497803,128.608046875,2768.436216497803,173.56420615422184,125.0794921875,3147.0434661483764,105,0.006630859375,0.00509765625,3,2,128.32826858544644,153.2841151798778,-22,0.0042740966796875,0,0.366299436084199,4,1638.4488809165287,7.561052481331702,4,0.0112109375,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/92_IPHONE-7_S.jpeg,sharp,dataset_dms
2080.171874799069,12049.391150032792,7205.54691177038,7715.240442112573,2087.228637012461,11942.14355156051,6888.007426411018,7260.597835731646,129.34467389673358,8297.01624103571,172.92384580746008,5948.382957094589,128.79576736705897,8206.51909521233,172.55529244735996,5906.388848834302,112.09072265625,1724.6350311183928,237,0.02739908854166667,0.029306640625,16,16,167.43140156593998,157.43295118496778,0.9913144957044246,-546,0.0019465006510416666,0,115.788818359375,1271.1374433302879,115.788818359375,1271.1374433302879,115.788818359375,1271.1374433302879,139.17577555813855,110.662119140625,1344.4496744154928,80,0.014326171875,0.030283203125,10,8,167.30381684253015,158.27309877750236,-780,0.0042187744140625,0,0.2739829876126869,11,1226.726009489054,6.894103700844623,42,0.02806640625,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/209_SAMSUNG-GALAXY-A8_S.jpg,sharp,dataset_dms
1076.01009477515,8257.007645023983,6325.875679950619,7412.270417807955,1063.9276841171252,8162.793487905559,6096.1739323328575,7395.054608232707,129.4722621387707,9626.364612044328,179.34034200379668,7051.505731969075,131.3090489502011,9914.501714305165,180.99839602018108,7166.7281208055765,152.52590494791667,4446.065728673257,353,0.16254557291666666,0.003408203125,22,10,127.11701355033654,170.57975702897804,0.9975587309515687,38,0.0019128716362847224,0,154.451181640625,4365.481230049038,154.451181640625,4365.481230049038,154.451181640625,4365.481230049038,151.51921009754017,151.610166015625,4304.790070480251,103,0.16595703125,0.001875,6,3,126.89843947918183,172.95300170094703,-54,0.00431591796875,0,0.3147915859880889,21,2118.675323681471,7.495748349344152,0,0.014658203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/171_HUAWEI-P20-LITE_S.jpg,sharp,dataset_dms
24188.520163831126,94040.20982986767,27766.66838342142,21374.351806128878,25033.593784962,97520.90102619497,28509.272828980364,22129.21094865167,154.96472571063302,4320.296705884886,168.95322116619724,4443.552629258905,161.83746293112418,3507.56523220586,180.41721195677366,2681.218417038916,86.83427408854166,5700.20990145873,2,0.09479817708333334,0.2891536458333333,15,35,160.6111248794727,146.85528235302453,0.9044811137295365,1743,0.0020607394748263885,0,92.895869140625,5742.989029811,92.895869140625,5742.989029811,92.895869140625,5742.989029811,160.4863831147552,93.996689453125,5064.884198024654,2,0.093427734375,0.21693359375,13,314,159.22135763383454,148.06748804006457,2937,0.004703710937499999,0,0.19002568542696213,34,2359.843937963895,7.6622496892059395,195,0.01103515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/115_NIKON-D3400-35MM_S.JPG,sharp,dataset_dms
2433.711418026568,14169.57861065031,8083.314449031031,12138.718947314275,2386.0024883299257,13764.116507850777,7624.529705644072,11347.992843640292,125.60031585863904,6235.729497397684,163.23722241295442,4692.864974726439,125.64492792135408,6302.707408903171,165.23434706463235,4537.736803434916,98.77778971354167,6275.101068552132,214,0.11590494791666667,0.18881184895833333,47,53,179.1190405376757,130.249938168442,0.8953190816521603,-199,0.0020463677300347222,0,118.092314453125,6869.887210463618,118.092314453125,6869.887210463618,118.092314453125,6869.887210463618,115.74359192955036,98.751494140625,5452.986203822231,69,0.095302734375,0.11705078125,27,29,178.26147685858788,130.0829317950391,-33,0.0045455322265625,0,0.30778012484752787,18,3460.5840533340725,7.423679705527727,53,0.013779296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataset_dms/sharp/165_SAMSUNG-GALAXY-J3_S.jpg,sharp,dataset_dms
